profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain,group
42,24,186,2,3,0,25,25,7,Electric,A
47,24,187,3,1,0,20,20,8,Electric,A
9,24,187,3,2,0,25,30,6,Gasoline,A
22,24,187,3,3,1,15,25,8,Gasoline,A
22,24,188,4,1,1,15,25,8,Gasoline,A
51,24,188,4,2,0,25,25,8,Electric,A
36,24,188,4,3,0,25,30,6,Electric,A
17,24,189,5,1,1,20,30,7,Gasoline,A
11,24,189,5,2,0,20,20,7,Gasoline,A
44,24,189,5,3,0,20,30,7,Electric,A
7,24,190,6,1,1,15,30,6,Gasoline,A
15,24,190,6,2,0,25,25,7,Gasoline,A
53,24,190,6,3,0,20,30,8,Electric,A
32,24,191,7,1,0,20,25,6,Electric,A
38,24,191,7,2,1,20,20,7,Electric,A
12,24,191,7,3,0,25,20,7,Gasoline,A
26,24,192,8,1,0,20,30,8,Gasoline,A
22,24,192,8,2,1,15,25,8,Gasoline,A
24,24,192,8,3,0,25,25,8,Gasoline,A
6,25,193,1,1,0,25,25,6,Gasoline,A
44,25,193,1,2,0,20,30,7,Electric,A
31,25,193,1,3,1,15,25,6,Electric,A
27,25,194,2,1,0,25,30,8,Gasoline,A
42,25,194,2,2,0,25,25,7,Electric,A
41,25,194,2,3,1,20,25,7,Electric,A
44,25,195,3,1,1,20,30,7,Electric,A
34,25,195,3,2,0,15,30,6,Electric,A
47,25,195,3,3,0,20,20,8,Electric,A
53,25,196,4,1,0,20,30,8,Electric,A
34,25,196,4,2,1,15,30,6,Electric,A
12,25,196,4,3,0,25,20,7,Gasoline,A
53,25,197,5,1,0,20,30,8,Electric,A
14,25,197,5,2,0,20,25,7,Gasoline,A
4,25,197,5,3,1,15,25,6,Gasoline,A
39,25,198,6,1,0,25,20,7,Electric,A
26,25,198,6,2,1,20,30,8,Gasoline,A
35,25,198,6,3,0,20,30,6,Electric,A
28,25,199,7,1,0,15,20,6,Electric,A
36,25,199,7,2,0,25,30,6,Electric,A
34,25,199,7,3,1,15,30,6,Electric,A
54,25,200,8,1,0,25,30,8,Electric,A
35,25,200,8,2,1,20,30,6,Electric,A
3,25,200,8,3,0,25,20,6,Gasoline,A
31,26,201,1,1,1,15,25,6,Electric,A
1,26,201,1,2,0,15,20,6,Gasoline,A
44,26,201,1,3,0,20,30,7,Electric,A
16,26,202,2,1,1,15,30,7,Gasoline,A
30,26,202,2,2,0,25,20,6,Electric,A
14,26,202,2,3,0,20,25,7,Gasoline,A
11,26,203,3,1,1,20,20,7,Gasoline,A
41,26,203,3,2,0,20,25,7,Electric,A
42,26,203,3,3,0,25,25,7,Electric,A
43,26,204,4,1,1,15,30,7,Electric,A
27,26,204,4,2,0,25,30,8,Gasoline,A
49,26,204,4,3,0,15,25,8,Electric,A
15,26,205,5,1,0,25,25,7,Gasoline,A
20,26,205,5,2,1,20,20,8,Gasoline,A
24,26,205,5,3,0,25,25,8,Gasoline,A
46,26,206,6,1,1,15,20,8,Electric,A
24,26,206,6,2,0,25,25,8,Gasoline,A
53,26,206,6,3,0,20,30,8,Electric,A
7,26,207,7,1,1,15,30,6,Gasoline,A
28,26,207,7,2,0,15,20,6,Electric,A
22,26,207,7,3,0,15,25,8,Gasoline,A
18,26,208,8,1,0,25,30,7,Gasoline,A
24,26,208,8,2,0,25,25,8,Gasoline,A
15,26,208,8,3,1,25,25,7,Gasoline,A
7,27,209,1,1,1,15,30,6,Gasoline,A
19,27,209,1,2,0,15,20,8,Gasoline,A
38,27,209,1,3,0,20,20,7,Electric,A
39,27,210,2,1,0,25,20,7,Electric,A
34,27,210,2,2,0,15,30,6,Electric,A
16,27,210,2,3,1,15,30,7,Gasoline,A
31,27,211,3,1,1,15,25,6,Electric,A
49,27,211,3,2,0,15,25,8,Electric,A
6,27,211,3,3,0,25,25,6,Gasoline,A
16,27,212,4,1,0,15,30,7,Gasoline,A
4,27,212,4,2,1,15,25,6,Gasoline,A
29,27,212,4,3,0,20,20,6,Electric,A
28,27,213,5,1,0,15,20,6,Electric,A
25,27,213,5,2,1,15,30,8,Gasoline,A
9,27,213,5,3,0,25,30,6,Gasoline,A
28,27,214,6,1,0,15,20,6,Electric,A
5,27,214,6,2,0,20,25,6,Gasoline,A
14,27,214,6,3,1,20,25,7,Gasoline,A
43,27,215,7,1,1,15,30,7,Electric,A
36,27,215,7,2,0,25,30,6,Electric,A
14,27,215,7,3,0,20,25,7,Gasoline,A
24,27,216,8,1,0,25,25,8,Gasoline,A
53,27,216,8,2,0,20,30,8,Electric,A
35,27,216,8,3,1,20,30,6,Electric,A
35,28,217,1,1,0,20,30,6,Electric,A
28,28,217,1,2,1,15,20,6,Electric,A
11,28,217,1,3,0,20,20,7,Gasoline,A
3,28,218,2,1,0,25,20,6,Gasoline,A
17,28,218,2,2,1,20,30,7,Gasoline,A
35,28,218,2,3,0,20,30,6,Electric,A
5,28,219,3,1,1,20,25,6,Gasoline,A
18,28,219,3,2,0,25,30,7,Gasoline,A
36,28,219,3,3,0,25,30,6,Electric,A
10,28,220,4,1,0,15,20,7,Gasoline,A
34,28,220,4,2,1,15,30,6,Electric,A
24,28,220,4,3,0,25,25,8,Gasoline,A
46,28,221,5,1,1,15,20,8,Electric,A
50,28,221,5,2,0,20,25,8,Electric,A
48,28,221,5,3,0,25,20,8,Electric,A
47,28,222,6,1,0,20,20,8,Electric,A
1,28,222,6,2,1,15,20,6,Gasoline,A
50,28,222,6,3,0,20,25,8,Electric,A
14,28,223,7,1,1,20,25,7,Gasoline,A
2,28,223,7,2,0,20,20,6,Gasoline,A
24,28,223,7,3,0,25,25,8,Gasoline,A
13,28,224,8,1,1,15,25,7,Gasoline,A
14,28,224,8,2,0,20,25,7,Gasoline,A
12,28,224,8,3,0,25,20,7,Gasoline,A
31,29,225,1,1,0,15,25,6,Electric,A
10,29,225,1,2,1,15,20,7,Gasoline,A
27,29,225,1,3,0,25,30,8,Gasoline,A
23,29,226,2,1,1,20,25,8,Gasoline,A
48,29,226,2,2,0,25,20,8,Electric,A
41,29,226,2,3,0,20,25,7,Electric,A
51,29,227,3,1,1,25,25,8,Electric,A
21,29,227,3,2,0,25,20,8,Gasoline,A
9,29,227,3,3,0,25,30,6,Gasoline,A
26,29,228,4,1,0,20,30,8,Gasoline,A
25,29,228,4,2,1,15,30,8,Gasoline,A
18,29,228,4,3,0,25,30,7,Gasoline,A
20,29,229,5,1,0,20,20,8,Gasoline,A
17,29,229,5,2,1,20,30,7,Gasoline,A
9,29,229,5,3,0,25,30,6,Gasoline,A
32,29,230,6,1,1,20,25,6,Electric,A
18,29,230,6,2,0,25,30,7,Gasoline,A
12,29,230,6,3,0,25,20,7,Gasoline,A
1,29,231,7,1,0,15,20,6,Gasoline,A
52,29,231,7,2,1,15,30,8,Electric,A
16,29,231,7,3,0,15,30,7,Gasoline,A
37,29,232,8,1,0,15,20,7,Electric,A
21,29,232,8,2,0,25,20,8,Gasoline,A
17,29,232,8,3,1,20,30,7,Gasoline,A
22,30,233,1,1,1,15,25,8,Gasoline,A
24,30,233,1,2,0,25,25,8,Gasoline,A
45,30,233,1,3,0,25,30,7,Electric,A
48,30,234,2,1,0,25,20,8,Electric,A
52,30,234,2,2,1,15,30,8,Electric,A
26,30,234,2,3,0,20,30,8,Gasoline,A
24,30,235,3,1,0,25,25,8,Gasoline,A
42,30,235,3,2,0,25,25,7,Electric,A
47,30,235,3,3,1,20,20,8,Electric,A
30,30,236,4,1,0,25,20,6,Electric,A
5,30,236,4,2,0,20,25,6,Gasoline,A
1,30,236,4,3,1,15,20,6,Gasoline,A
19,30,237,5,1,1,15,20,8,Gasoline,A
48,30,237,5,2,0,25,20,8,Electric,A
39,30,237,5,3,0,25,20,7,Electric,A
1,30,238,6,1,1,15,20,6,Gasoline,A
17,30,238,6,2,0,20,30,7,Gasoline,A
50,30,238,6,3,0,20,25,8,Electric,A
10,30,239,7,1,1,15,20,7,Gasoline,A
23,30,239,7,2,0,20,25,8,Gasoline,A
39,30,239,7,3,0,25,20,7,Electric,A
54,30,240,8,1,0,25,30,8,Electric,A
25,30,240,8,2,0,15,30,8,Gasoline,A
16,30,240,8,3,1,15,30,7,Gasoline,A
22,31,241,1,1,1,15,25,8,Gasoline,A
27,31,241,1,2,0,25,30,8,Gasoline,A
4,31,241,1,3,0,15,25,6,Gasoline,A
25,31,242,2,1,1,15,30,8,Gasoline,A
17,31,242,2,2,0,20,30,7,Gasoline,A
21,31,242,2,3,0,25,20,8,Gasoline,A
37,31,243,3,1,0,15,20,7,Electric,A
40,31,243,3,2,1,15,25,7,Electric,A
32,31,243,3,3,0,20,25,6,Electric,A
7,31,244,4,1,1,15,30,6,Gasoline,A
20,31,244,4,2,0,20,20,8,Gasoline,A
34,31,244,4,3,0,15,30,6,Electric,A
28,31,245,5,1,0,15,20,6,Electric,A
43,31,245,5,2,1,15,30,7,Electric,A
45,31,245,5,3,0,25,30,7,Electric,A
36,31,246,6,1,0,25,30,6,Electric,A
30,31,246,6,2,0,25,20,6,Electric,A
26,31,246,6,3,1,20,30,8,Gasoline,A
47,31,247,7,1,0,20,20,8,Electric,A
29,31,247,7,2,0,20,20,6,Electric,A
1,31,247,7,3,1,15,20,6,Gasoline,A
5,31,248,8,1,0,20,25,6,Gasoline,A
48,31,248,8,2,0,25,20,8,Electric,A
16,31,248,8,3,1,15,30,7,Gasoline,A
2,32,249,1,1,0,20,20,6,Gasoline,A
47,32,249,1,2,0,20,20,8,Electric,A
46,32,249,1,3,1,15,20,8,Electric,A
25,32,250,2,1,1,15,30,8,Gasoline,A
4,32,250,2,2,0,15,25,6,Gasoline,A
41,32,250,2,3,0,20,25,7,Electric,A
9,32,251,3,1,0,25,30,6,Gasoline,A
45,32,251,3,2,0,25,30,7,Electric,A
50,32,251,3,3,1,20,25,8,Electric,A
13,32,252,4,1,1,15,25,7,Gasoline,A
39,32,252,4,2,0,25,20,7,Electric,A
17,32,252,4,3,0,20,30,7,Gasoline,A
14,32,253,5,1,0,20,25,7,Gasoline,A
16,32,253,5,2,1,15,30,7,Gasoline,A
34,32,253,5,3,0,15,30,6,Electric,A
31,32,254,6,1,1,15,25,6,Electric,A
41,32,254,6,2,0,20,25,7,Electric,A
32,32,254,6,3,0,20,25,6,Electric,A
29,32,255,7,1,0,20,20,6,Electric,A
43,32,255,7,2,1,15,30,7,Electric,A
49,32,255,7,3,0,15,25,8,Electric,A
13,32,256,8,1,1,15,25,7,Gasoline,A
38,32,256,8,2,0,20,20,7,Electric,A
10,32,256,8,3,0,15,20,7,Gasoline,A
16,33,257,1,1,1,15,30,7,Gasoline,A
48,33,257,1,2,0,25,20,8,Electric,A
3,33,257,1,3,0,25,20,6,Gasoline,A
15,33,258,2,1,0,25,25,7,Gasoline,A
53,33,258,2,2,1,20,30,8,Electric,A
45,33,258,2,3,0,25,30,7,Electric,A
23,33,259,3,1,0,20,25,8,Gasoline,A
39,33,259,3,2,0,25,20,7,Electric,A
10,33,259,3,3,1,15,20,7,Gasoline,A
21,33,260,4,1,0,25,20,8,Gasoline,A
19,33,260,4,2,1,15,20,8,Gasoline,A
43,33,260,4,3,0,15,30,7,Electric,A
47,33,261,5,1,0,20,20,8,Electric,A
42,33,261,5,2,0,25,25,7,Electric,A
46,33,261,5,3,1,15,20,8,Electric,A
28,33,262,6,1,1,15,20,6,Electric,A
31,33,262,6,2,0,15,25,6,Electric,A
23,33,262,6,3,0,20,25,8,Gasoline,A
27,33,263,7,1,0,25,30,8,Gasoline,A
12,33,263,7,2,0,25,20,7,Gasoline,A
34,33,263,7,3,1,15,30,6,Electric,A
48,33,264,8,1,0,25,20,8,Electric,A
34,33,264,8,2,1,15,30,6,Electric,A
12,33,264,8,3,0,25,20,7,Gasoline,A
50,34,265,1,1,1,20,25,8,Electric,A
33,34,265,1,2,0,25,25,6,Electric,A
6,34,265,1,3,0,25,25,6,Gasoline,A
6,34,266,2,1,0,25,25,6,Gasoline,A
24,34,266,2,2,0,25,25,8,Gasoline,A
44,34,266,2,3,1,20,30,7,Electric,A
39,34,267,3,1,0,25,20,7,Electric,A
51,34,267,3,2,0,25,25,8,Electric,A
2,34,267,3,3,1,20,20,6,Gasoline,A
26,34,268,4,1,0,20,30,8,Gasoline,A
54,34,268,4,2,0,25,30,8,Electric,A
13,34,268,4,3,1,15,25,7,Gasoline,A
30,34,269,5,1,0,25,20,6,Electric,A
7,34,269,5,2,1,15,30,6,Gasoline,A
31,34,269,5,3,0,15,25,6,Electric,A
46,34,270,6,1,0,15,20,8,Electric,A
22,34,270,6,2,1,15,25,8,Gasoline,A
50,34,270,6,3,0,20,25,8,Electric,A
39,34,271,7,1,0,25,20,7,Electric,A
20,34,271,7,2,1,20,20,8,Gasoline,A
12,34,271,7,3,0,25,20,7,Gasoline,A
44,34,272,8,1,1,20,30,7,Electric,A
53,34,272,8,2,0,20,30,8,Electric,A
48,34,272,8,3,0,25,20,8,Electric,A
31,35,273,1,1,0,15,25,6,Electric,A
45,35,273,1,2,0,25,30,7,Electric,A
17,35,273,1,3,1,20,30,7,Gasoline,A
9,35,274,2,1,0,25,30,6,Gasoline,A
22,35,274,2,2,1,15,25,8,Gasoline,A
42,35,274,2,3,0,25,25,7,Electric,A
9,35,275,3,1,0,25,30,6,Gasoline,A
25,35,275,3,2,1,15,30,8,Gasoline,A
8,35,275,3,3,0,20,30,6,Gasoline,A
28,35,276,4,1,1,15,20,6,Electric,A
38,35,276,4,2,0,20,20,7,Electric,A
2,35,276,4,3,0,20,20,6,Gasoline,A
23,35,277,5,1,0,20,25,8,Gasoline,A
7,35,277,5,2,1,15,30,6,Gasoline,A
26,35,277,5,3,0,20,30,8,Gasoline,A
32,35,278,6,1,0,20,25,6,Electric,A
35,35,278,6,2,1,20,30,6,Electric,A
9,35,278,6,3,0,25,30,6,Gasoline,A
18,35,279,7,1,0,25,30,7,Gasoline,A
39,35,279,7,2,0,25,20,7,Electric,A
6,35,279,7,3,1,25,25,6,Gasoline,A
17,35,280,8,1,1,20,30,7,Gasoline,A
28,35,280,8,2,0,15,20,6,Electric,A
11,35,280,8,3,0,20,20,7,Gasoline,A
8,36,281,1,1,1,20,30,6,Gasoline,A
36,36,281,1,2,0,25,30,6,Electric,A
44,36,281,1,3,0,20,30,7,Electric,A
43,36,282,2,1,1,15,30,7,Electric,A
5,36,282,2,2,0,20,25,6,Gasoline,A
37,36,282,2,3,0,15,20,7,Electric,A
13,36,283,3,1,0,15,25,7,Gasoline,A
45,36,283,3,2,0,25,30,7,Electric,A
52,36,283,3,3,1,15,30,8,Electric,A
18,36,284,4,1,0,25,30,7,Gasoline,A
2,36,284,4,2,0,20,20,6,Gasoline,A
22,36,284,4,3,1,15,25,8,Gasoline,A
44,36,285,5,1,0,20,30,7,Electric,A
50,36,285,5,2,0,20,25,8,Electric,A
52,36,285,5,3,1,15,30,8,Electric,A
44,36,286,6,1,0,20,30,7,Electric,A
13,36,286,6,2,1,15,25,7,Gasoline,A
22,36,286,6,3,0,15,25,8,Gasoline,A
17,36,287,7,1,0,20,30,7,Gasoline,A
14,36,287,7,2,1,20,25,7,Gasoline,A
22,36,287,7,3,0,15,25,8,Gasoline,A
25,36,288,8,1,1,15,30,8,Gasoline,A
2,36,288,8,2,0,20,20,6,Gasoline,A
12,36,288,8,3,0,25,20,7,Gasoline,A
7,37,289,1,1,1,15,30,6,Gasoline,A
26,37,289,1,2,0,20,30,8,Gasoline,A
42,37,289,1,3,0,25,25,7,Electric,A
9,37,290,2,1,0,25,30,6,Gasoline,A
49,37,290,2,2,1,15,25,8,Electric,A
32,37,290,2,3,0,20,25,6,Electric,A
29,37,291,3,1,0,20,20,6,Electric,A
21,37,291,3,2,0,25,20,8,Gasoline,A
1,37,291,3,3,1,15,20,6,Gasoline,A
17,37,292,4,1,1,20,30,7,Gasoline,A
8,37,292,4,2,0,20,30,6,Gasoline,A
11,37,292,4,3,0,20,20,7,Gasoline,A
15,37,293,5,1,0,25,25,7,Gasoline,A
53,37,293,5,2,1,20,30,8,Electric,A
45,37,293,5,3,0,25,30,7,Electric,A
31,37,294,6,1,0,15,25,6,Electric,A
52,37,294,6,2,1,15,30,8,Electric,A
5,37,294,6,3,0,20,25,6,Gasoline,A
40,37,295,7,1,1,15,25,7,Electric,A
20,37,295,7,2,0,20,20,8,Gasoline,A
3,37,295,7,3,0,25,20,6,Gasoline,A
53,37,296,8,1,1,20,30,8,Electric,A
15,37,296,8,2,0,25,25,7,Gasoline,A
3,37,296,8,3,0,25,20,6,Gasoline,A
25,38,297,1,1,1,15,30,8,Gasoline,A
43,38,297,1,2,0,15,30,7,Electric,A
31,38,297,1,3,0,15,25,6,Electric,A
34,38,298,2,1,1,15,30,6,Electric,A
33,38,298,2,2,0,25,25,6,Electric,A
21,38,298,2,3,0,25,20,8,Gasoline,A
16,38,299,3,1,1,15,30,7,Gasoline,A
45,38,299,3,2,0,25,30,7,Electric,A
20,38,299,3,3,0,20,20,8,Gasoline,A
31,38,300,4,1,1,15,25,6,Electric,A
21,38,300,4,2,0,25,20,8,Gasoline,A
20,38,300,4,3,0,20,20,8,Gasoline,A
28,38,301,5,1,0,15,20,6,Electric,A
1,38,301,5,2,1,15,20,6,Gasoline,A
53,38,301,5,3,0,20,30,8,Electric,A
49,38,302,6,1,0,15,25,8,Electric,A
20,38,302,6,2,0,20,20,8,Gasoline,A
25,38,302,6,3,1,15,30,8,Gasoline,A
6,38,303,7,1,0,25,25,6,Gasoline,A
22,38,303,7,2,1,15,25,8,Gasoline,A
7,38,303,7,3,0,15,30,6,Gasoline,A
40,38,304,8,1,1,15,25,7,Electric,A
5,38,304,8,2,0,20,25,6,Gasoline,A
18,38,304,8,3,0,25,30,7,Gasoline,A
22,39,305,1,1,0,15,25,8,Gasoline,A
16,39,305,1,2,1,15,30,7,Gasoline,A
27,39,305,1,3,0,25,30,8,Gasoline,A
38,39,306,2,1,0,20,20,7,Electric,A
35,39,306,2,2,1,20,30,6,Electric,A
21,39,306,2,3,0,25,20,8,Gasoline,A
29,39,307,3,1,0,20,20,6,Electric,A
2,39,307,3,2,0,20,20,6,Gasoline,A
37,39,307,3,3,1,15,20,7,Electric,A
46,39,308,4,1,1,15,20,8,Electric,A
53,39,308,4,2,0,20,30,8,Electric,A
4,39,308,4,3,0,15,25,6,Gasoline,A
15,39,309,5,1,1,25,25,7,Gasoline,A
47,39,309,5,2,0,20,20,8,Electric,A
21,39,309,5,3,0,25,20,8,Gasoline,A
5,39,310,6,1,0,20,25,6,Gasoline,A
53,39,310,6,2,0,20,30,8,Electric,A
50,39,310,6,3,1,20,25,8,Electric,A
36,39,311,7,1,0,25,30,6,Electric,A
51,39,311,7,2,0,25,25,8,Electric,A
42,39,311,7,3,1,25,25,7,Electric,A
24,39,312,8,1,1,25,25,8,Gasoline,A
3,39,312,8,2,0,25,20,6,Gasoline,A
9,39,312,8,3,0,25,30,6,Gasoline,A
25,40,313,1,1,1,15,30,8,Gasoline,A
38,40,313,1,2,0,20,20,7,Electric,A
15,40,313,1,3,0,25,25,7,Gasoline,A
35,40,314,2,1,1,20,30,6,Electric,A
41,40,314,2,2,0,20,25,7,Electric,A
21,40,314,2,3,0,25,20,8,Gasoline,A
33,40,315,3,1,0,25,25,6,Electric,A
8,40,315,3,2,1,20,30,6,Gasoline,A
30,40,315,3,3,0,25,20,6,Electric,A
32,40,316,4,1,0,20,25,6,Electric,A
27,40,316,4,2,0,25,30,8,Gasoline,A
14,40,316,4,3,1,20,25,7,Gasoline,A
35,40,317,5,1,1,20,30,6,Electric,A
54,40,317,5,2,0,25,30,8,Electric,A
15,40,317,5,3,0,25,25,7,Gasoline,A
11,40,318,6,1,0,20,20,7,Gasoline,A
35,40,318,6,2,0,20,30,6,Electric,A
26,40,318,6,3,1,20,30,8,Gasoline,A
2,40,319,7,1,0,20,20,6,Gasoline,A
22,40,319,7,2,0,15,25,8,Gasoline,A
13,40,319,7,3,1,15,25,7,Gasoline,A
43,40,320,8,1,1,15,30,7,Electric,A
13,40,320,8,2,0,15,25,7,Gasoline,A
31,40,320,8,3,0,15,25,6,Electric,A
13,41,321,1,1,1,15,25,7,Gasoline,A
36,41,321,1,2,0,25,30,6,Electric,A
27,41,321,1,3,0,25,30,8,Gasoline,A
24,41,322,2,1,0,25,25,8,Gasoline,A
18,41,322,2,2,1,25,30,7,Gasoline,A
3,41,322,2,3,0,25,20,6,Gasoline,A
12,41,323,3,1,0,25,20,7,Gasoline,A
13,41,323,3,2,1,15,25,7,Gasoline,A
45,41,323,3,3,0,25,30,7,Electric,A
11,41,324,4,1,0,20,20,7,Gasoline,A
19,41,324,4,2,1,15,20,8,Gasoline,A
26,41,324,4,3,0,20,30,8,Gasoline,A
19,41,325,5,1,0,15,20,8,Gasoline,A
49,41,325,5,2,1,15,25,8,Electric,A
10,41,325,5,3,0,15,20,7,Gasoline,A
21,41,326,6,1,0,25,20,8,Gasoline,A
46,41,326,6,2,0,15,20,8,Electric,A
40,41,326,6,3,1,15,25,7,Electric,A
52,41,327,7,1,1,15,30,8,Electric,A
17,41,327,7,2,0,20,30,7,Gasoline,A
50,41,327,7,3,0,20,25,8,Electric,A
12,41,328,8,1,0,25,20,7,Gasoline,A
7,41,328,8,2,1,15,30,6,Gasoline,A
2,41,328,8,3,0,20,20,6,Gasoline,A
50,42,329,1,1,0,20,25,8,Electric,A
12,42,329,1,2,0,25,20,7,Gasoline,A
10,42,329,1,3,1,15,20,7,Gasoline,A
2,42,330,2,1,0,20,20,6,Gasoline,A
44,42,330,2,2,1,20,30,7,Electric,A
35,42,330,2,3,0,20,30,6,Electric,A
17,42,331,3,1,1,20,30,7,Gasoline,A
50,42,331,3,2,0,20,25,8,Electric,A
44,42,331,3,3,0,20,30,7,Electric,A
28,42,332,4,1,0,15,20,6,Electric,A
3,42,332,4,2,0,25,20,6,Gasoline,A
25,42,332,4,3,1,15,30,8,Gasoline,A
9,42,333,5,1,0,25,30,6,Gasoline,A
15,42,333,5,2,0,25,25,7,Gasoline,A
38,42,333,5,3,1,20,20,7,Electric,A
16,42,334,6,1,1,15,30,7,Gasoline,A
18,42,334,6,2,0,25,30,7,Gasoline,A
49,42,334,6,3,0,15,25,8,Electric,A
37,42,335,7,1,0,15,20,7,Electric,A
1,42,335,7,2,1,15,20,6,Gasoline,A
32,42,335,7,3,0,20,25,6,Electric,A
24,42,336,8,1,0,25,25,8,Gasoline,A
54,42,336,8,2,0,25,30,8,Electric,A
40,42,336,8,3,1,15,25,7,Electric,A
1,43,337,1,1,1,15,20,6,Gasoline,A
38,43,337,1,2,0,20,20,7,Electric,A
17,43,337,1,3,0,20,30,7,Gasoline,A
33,43,338,2,1,0,25,25,6,Electric,A
7,43,338,2,2,1,15,30,6,Gasoline,A
8,43,338,2,3,0,20,30,6,Gasoline,A
9,43,339,3,1,1,25,30,6,Gasoline,A
33,43,339,3,2,0,25,25,6,Electric,A
12,43,339,3,3,0,25,20,7,Gasoline,A
30,43,340,4,1,0,25,20,6,Electric,A
38,43,340,4,2,0,20,20,7,Electric,A
44,43,340,4,3,1,20,30,7,Electric,A
39,43,341,5,1,0,25,20,7,Electric,A
27,43,341,5,2,0,25,30,8,Gasoline,A
2,43,341,5,3,1,20,20,6,Gasoline,A
42,43,342,6,1,0,25,25,7,Electric,A
3,43,342,6,2,0,25,20,6,Gasoline,A
14,43,342,6,3,1,20,25,7,Gasoline,A
17,43,343,7,1,0,20,30,7,Gasoline,A
38,43,343,7,2,0,20,20,7,Electric,A
13,43,343,7,3,1,15,25,7,Gasoline,A
44,43,344,8,1,0,20,30,7,Electric,A
1,43,344,8,2,0,15,20,6,Gasoline,A
31,43,344,8,3,1,15,25,6,Electric,A
4,44,345,1,1,1,15,25,6,Gasoline,A
14,44,345,1,2,0,20,25,7,Gasoline,A
41,44,345,1,3,0,20,25,7,Electric,A
4,44,346,2,1,1,15,25,6,Gasoline,A
8,44,346,2,2,0,20,30,6,Gasoline,A
13,44,346,2,3,0,15,25,7,Gasoline,A
25,44,347,3,1,1,15,30,8,Gasoline,A
37,44,347,3,2,0,15,20,7,Electric,A
11,44,347,3,3,0,20,20,7,Gasoline,A
3,44,348,4,1,0,25,20,6,Gasoline,A
24,44,348,4,2,0,25,25,8,Gasoline,A
35,44,348,4,3,1,20,30,6,Electric,A
34,44,349,5,1,1,15,30,6,Electric,A
11,44,349,5,2,0,20,20,7,Gasoline,A
14,44,349,5,3,0,20,25,7,Gasoline,A
42,44,350,6,1,0,25,25,7,Electric,A
38,44,350,6,2,0,20,20,7,Electric,A
17,44,350,6,3,1,20,30,7,Gasoline,A
21,44,351,7,1,0,25,20,8,Gasoline,A
8,44,351,7,2,0,20,30,6,Gasoline,A
34,44,351,7,3,1,15,30,6,Electric,A
26,44,352,8,1,0,20,30,8,Gasoline,A
1,44,352,8,2,0,15,20,6,Gasoline,A
40,44,352,8,3,1,15,25,7,Electric,A
14,45,353,1,1,0,20,25,7,Gasoline,A
4,45,353,1,2,1,15,25,6,Gasoline,A
1,45,353,1,3,0,15,20,6,Gasoline,A
39,45,354,2,1,0,25,20,7,Electric,A
9,45,354,2,2,0,25,30,6,Gasoline,A
38,45,354,2,3,1,20,20,7,Electric,A
33,45,355,3,1,0,25,25,6,Electric,A
30,45,355,3,2,0,25,20,6,Electric,A
49,45,355,3,3,1,15,25,8,Electric,A
7,45,356,4,1,0,15,30,6,Gasoline,A
42,45,356,4,2,0,25,25,7,Electric,A
40,45,356,4,3,1,15,25,7,Electric,A
51,45,357,5,1,0,25,25,8,Electric,A
2,45,357,5,2,0,20,20,6,Gasoline,A
7,45,357,5,3,1,15,30,6,Gasoline,A
21,45,358,6,1,0,25,20,8,Gasoline,A
17,45,358,6,2,1,20,30,7,Gasoline,A
2,45,358,6,3,0,20,20,6,Gasoline,A
28,45,359,7,1,1,15,20,6,Electric,A
10,45,359,7,2,0,15,20,7,Gasoline,A
43,45,359,7,3,0,15,30,7,Electric,A
44,45,360,8,1,0,20,30,7,Electric,A
50,45,360,8,2,0,20,25,8,Electric,A
17,45,360,8,3,1,20,30,7,Gasoline,A
48,46,361,1,1,0,25,20,8,Electric,A
13,46,361,1,2,1,15,25,7,Gasoline,A
23,46,361,1,3,0,20,25,8,Gasoline,A
5,46,362,2,1,1,20,25,6,Gasoline,A
44,46,362,2,2,0,20,30,7,Electric,A
51,46,362,2,3,0,25,25,8,Electric,A
9,46,363,3,1,0,25,30,6,Gasoline,A
28,46,363,3,2,1,15,20,6,Electric,A
47,46,363,3,3,0,20,20,8,Electric,A
5,46,364,4,1,0,20,25,6,Gasoline,A
41,46,364,4,2,0,20,25,7,Electric,A
19,46,364,4,3,1,15,20,8,Gasoline,A
16,46,365,5,1,1,15,30,7,Gasoline,A
4,46,365,5,2,0,15,25,6,Gasoline,A
8,46,365,5,3,0,20,30,6,Gasoline,A
29,46,366,6,1,0,20,20,6,Electric,A
44,46,366,6,2,0,20,30,7,Electric,A
52,46,366,6,3,1,15,30,8,Electric,A
5,46,367,7,1,1,20,25,6,Gasoline,A
47,46,367,7,2,0,20,20,8,Electric,A
40,46,367,7,3,0,15,25,7,Electric,A
38,46,368,8,1,0,20,20,7,Electric,A
12,46,368,8,2,0,25,20,7,Gasoline,A
26,46,368,8,3,1,20,30,8,Gasoline,A
29,47,369,1,1,0,20,20,6,Electric,A
12,47,369,1,2,0,25,20,7,Gasoline,A
4,47,369,1,3,1,15,25,6,Gasoline,A
42,47,370,2,1,0,25,25,7,Electric,A
37,47,370,2,2,1,15,20,7,Electric,A
5,47,370,2,3,0,20,25,6,Gasoline,A
13,47,371,3,1,1,15,25,7,Gasoline,A
45,47,371,3,2,0,25,30,7,Electric,A
4,47,371,3,3,0,15,25,6,Gasoline,A
