profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain
13,26,202,2,3,1,15,25,7,Gasoline
25,26,203,3,1,1,15,30,8,Gasoline
29,26,203,3,2,0,20,20,6,Electric
39,26,203,3,3,0,25,20,7,Electric
10,26,204,4,1,1,15,20,7,Gasoline
53,26,204,4,2,0,20,30,8,Electric
32,26,204,4,3,0,20,25,6,Electric
11,26,205,5,1,1,20,20,7,Gasoline
17,26,205,5,2,0,20,30,7,Gasoline
23,26,205,5,3,0,20,25,8,Gasoline
53,26,206,6,1,0,20,30,8,Electric
30,26,206,6,2,0,25,20,6,Electric
34,26,206,6,3,1,15,30,6,Electric
51,26,207,7,1,0,25,25,8,Electric
34,26,207,7,2,1,15,30,6,Electric
49,26,207,7,3,0,15,25,8,Electric
39,26,208,8,1,0,25,20,7,Electric
38,26,208,8,2,0,20,20,7,Electric
14,26,208,8,3,1,20,25,7,Gasoline
41,27,209,1,1,0,20,25,7,Electric
44,27,209,1,2,0,20,30,7,Electric
5,27,209,1,3,1,20,25,6,Gasoline
8,27,210,2,1,0,20,30,6,Gasoline
19,27,210,2,2,1,15,20,8,Gasoline
39,27,210,2,3,0,25,20,7,Electric
32,27,211,3,1,1,20,25,6,Electric
38,27,211,3,2,0,20,20,7,Electric
30,27,211,3,3,0,25,20,6,Electric
23,27,212,4,1,0,20,25,8,Gasoline
38,27,212,4,2,0,20,20,7,Electric
16,27,212,4,3,1,15,30,7,Gasoline
13,27,213,5,1,1,15,25,7,Gasoline
27,27,213,5,2,0,25,30,8,Gasoline
48,27,213,5,3,0,25,20,8,Electric
9,27,214,6,1,0,25,30,6,Gasoline
10,27,214,6,2,1,15,20,7,Gasoline
21,27,214,6,3,0,25,20,8,Gasoline
51,27,215,7,1,0,25,25,8,Electric
50,27,215,7,2,0,20,25,8,Electric
52,27,215,7,3,1,15,30,8,Electric
8,27,216,8,1,0,20,30,6,Gasoline
34,27,216,8,2,0,15,30,6,Electric
40,27,216,8,3,1,15,25,7,Electric
42,28,217,1,1,0,25,25,7,Electric
20,28,217,1,2,0,20,20,8,Gasoline
7,28,217,1,3,1,15,30,6,Gasoline
32,28,218,2,1,0,20,25,6,Electric
40,28,218,2,2,0,15,25,7,Electric
16,28,218,2,3,1,15,30,7,Gasoline
50,28,219,3,1,0,20,25,8,Electric
16,28,219,3,2,1,15,30,7,Gasoline
31,28,219,3,3,0,15,25,6,Electric
42,28,220,4,1,0,25,25,7,Electric
33,28,220,4,2,0,25,25,6,Electric
34,28,220,4,3,1,15,30,6,Electric
38,28,221,5,1,0,20,20,7,Electric
15,28,221,5,2,0,25,25,7,Gasoline
32,28,221,5,3,1,20,25,6,Electric
22,28,222,6,1,1,15,25,8,Gasoline
46,28,222,6,2,0,15,20,8,Electric
52,28,222,6,3,0,15,30,8,Electric
10,28,223,7,1,1,15,20,7,Gasoline
38,28,223,7,2,0,20,20,7,Electric
47,28,223,7,3,0,20,20,8,Electric
24,28,224,8,1,1,25,25,8,Gasoline
12,28,224,8,2,0,25,20,7,Gasoline
27,28,224,8,3,0,25,30,8,Gasoline
14,29,225,1,1,0,20,25,7,Gasoline
7,29,225,1,2,1,15,30,6,Gasoline
32,29,225,1,3,0,20,25,6,Electric
27,29,226,2,1,0,25,30,8,Gasoline
41,29,226,2,2,0,20,25,7,Electric
8,29,226,2,3,1,20,30,6,Gasoline
52,29,227,3,1,0,15,30,8,Electric
1,29,227,3,2,1,15,20,6,Gasoline
11,29,227,3,3,0,20,20,7,Gasoline
52,29,228,4,1,1,15,30,8,Electric
45,29,228,4,2,0,25,30,7,Electric
54,29,228,4,3,0,25,30,8,Electric
35,29,229,5,1,0,20,30,6,Electric
29,29,229,5,2,0,20,20,6,Electric
28,29,229,5,3,1,15,20,6,Electric
25,29,230,6,1,0,15,30,8,Gasoline
30,29,230,6,2,0,25,20,6,Electric
19,29,230,6,3,1,15,20,8,Gasoline
8,29,231,7,1,0,20,30,6,Gasoline
49,29,231,7,2,0,15,25,8,Electric
22,29,231,7,3,1,15,25,8,Gasoline
12,29,232,8,1,0,25,20,7,Gasoline
44,29,232,8,2,0,20,30,7,Electric
52,29,232,8,3,1,15,30,8,Electric
26,30,233,1,1,1,20,30,8,Gasoline
38,30,233,1,2,0,20,20,7,Electric
49,30,233,1,3,0,15,25,8,Electric
3,30,234,2,1,0,25,20,6,Gasoline
31,30,234,2,2,1,15,25,6,Electric
8,30,234,2,3,0,20,30,6,Gasoline
49,30,235,3,1,0,15,25,8,Electric
1,30,235,3,2,1,15,20,6,Gasoline
9,30,235,3,3,0,25,30,6,Gasoline
41,30,236,4,1,0,20,25,7,Electric
14,30,236,4,2,0,20,25,7,Gasoline
10,30,236,4,3,1,15,20,7,Gasoline
52,30,237,5,1,1,15,30,8,Electric
45,30,237,5,2,0,25,30,7,Electric
41,30,237,5,3,0,20,25,7,Electric
15,30,238,6,1,0,25,25,7,Gasoline
2,30,238,6,2,1,20,20,6,Gasoline
21,30,238,6,3,0,25,20,8,Gasoline
53,30,239,7,1,0,20,30,8,Electric
10,30,239,7,2,1,15,20,7,Gasoline
5,30,239,7,3,0,20,25,6,Gasoline
30,30,240,8,1,0,25,20,6,Electric
26,30,240,8,2,0,20,30,8,Gasoline
14,30,240,8,3,1,20,25,7,Gasoline
2,31,241,1,1,0,20,20,6,Gasoline
54,31,241,1,2,0,25,30,8,Electric
4,31,241,1,3,1,15,25,6,Gasoline
44,31,242,2,1,1,20,30,7,Electric
38,31,242,2,2,0,20,20,7,Electric
18,31,242,2,3,0,25,30,7,Gasoline
15,31,243,3,1,0,25,25,7,Gasoline
37,31,243,3,2,1,15,20,7,Electric
29,31,243,3,3,0,20,20,6,Electric
26,31,244,4,1,1,20,30,8,Gasoline
3,31,244,4,2,0,25,20,6,Gasoline
53,31,244,4,3,0,20,30,8,Electric
37,31,245,5,1,0,15,20,7,Electric
7,31,245,5,2,1,15,30,6,Gasoline
20,31,245,5,3,0,20,20,8,Gasoline
13,31,246,6,1,1,15,25,7,Gasoline
36,31,246,6,2,0,25,30,6,Electric
46,31,246,6,3,0,15,20,8,Electric
18,31,247,7,1,0,25,30,7,Gasoline
15,31,247,7,2,1,25,25,7,Gasoline
38,31,247,7,3,0,20,20,7,Electric
40,31,248,8,1,0,15,25,7,Electric
25,31,248,8,2,1,15,30,8,Gasoline
31,31,248,8,3,0,15,25,6,Electric
11,32,249,1,1,1,20,20,7,Gasoline
53,32,249,1,2,0,20,30,8,Electric
37,32,249,1,3,0,15,20,7,Electric
30,32,250,2,1,0,25,20,6,Electric
31,32,250,2,2,0,15,25,6,Electric
34,32,250,2,3,1,15,30,6,Electric
3,32,251,3,1,0,25,20,6,Gasoline
44,32,251,3,2,0,20,30,7,Electric
8,32,251,3,3,1,20,30,6,Gasoline
47,32,252,4,1,0,20,20,8,Electric
39,32,252,4,2,0,25,20,7,Electric
27,32,252,4,3,1,25,30,8,Gasoline
29,32,253,5,1,0,20,20,6,Electric
47,32,253,5,2,0,20,20,8,Electric
5,32,253,5,3,1,20,25,6,Gasoline
2,32,254,6,1,0,20,20,6,Gasoline
20,32,254,6,2,0,20,20,8,Gasoline
19,32,254,6,3,1,15,20,8,Gasoline
52,32,255,7,1,1,15,30,8,Electric
3,32,255,7,2,0,25,20,6,Gasoline
29,32,255,7,3,0,20,20,6,Electric
32,32,256,8,1,0,20,25,6,Electric
4,32,256,8,2,1,15,25,6,Gasoline
23,32,256,8,3,0,20,25,8,Gasoline
27,33,257,1,1,0,25,30,8,Gasoline
34,33,257,1,2,1,15,30,6,Electric
38,33,257,1,3,0,20,20,7,Electric
41,33,258,2,1,1,20,25,7,Electric
48,33,258,2,2,0,25,20,8,Electric
15,33,258,2,3,0,25,25,7,Gasoline
18,33,259,3,1,0,25,30,7,Gasoline
9,33,259,3,2,0,25,30,6,Gasoline
2,33,259,3,3,1,20,20,6,Gasoline
52,33,260,4,1,1,15,30,8,Electric
35,33,260,4,2,0,20,30,6,Electric
24,33,260,4,3,0,25,25,8,Gasoline
34,33,261,5,1,0,15,30,6,Electric
11,33,261,5,2,0,20,20,7,Gasoline
46,33,261,5,3,1,15,20,8,Electric
27,33,262,6,1,0,25,30,8,Gasoline
9,33,262,6,2,1,25,30,6,Gasoline
24,33,262,6,3,0,25,25,8,Gasoline
3,33,263,7,1,0,25,20,6,Gasoline
38,33,263,7,2,0,20,20,7,Electric
40,33,263,7,3,1,15,25,7,Electric
32,33,264,8,1,0,20,25,6,Electric
52,33,264,8,2,0,15,30,8,Electric
19,33,264,8,3,1,15,20,8,Gasoline
50,34,265,1,1,0,20,25,8,Electric
11,34,265,1,2,0,20,20,7,Gasoline
6,34,265,1,3,1,25,25,6,Gasoline
23,34,266,2,1,0,20,25,8,Gasoline
45,34,266,2,2,0,25,30,7,Electric
22,34,266,2,3,1,15,25,8,Gasoline
44,34,267,3,1,0,20,30,7,Electric
1,34,267,3,2,1,15,20,6,Gasoline
29,34,267,3,3,0,20,20,6,Electric
46,34,268,4,1,1,15,20,8,Electric
47,34,268,4,2,0,20,20,8,Electric
45,34,268,4,3,0,25,30,7,Electric
31,34,269,5,1,1,15,25,6,Electric
3,34,269,5,2,0,25,20,6,Gasoline
51,34,269,5,3,0,25,25,8,Electric
21,34,270,6,1,0,25,20,8,Gasoline
46,34,270,6,2,1,15,20,8,Electric
51,34,270,6,3,0,25,25,8,Electric
4,34,271,7,1,1,15,25,6,Gasoline
3,34,271,7,2,0,25,20,6,Gasoline
22,34,271,7,3,0,15,25,8,Gasoline
25,34,272,8,1,1,15,30,8,Gasoline
1,34,272,8,2,0,15,20,6,Gasoline
51,34,272,8,3,0,25,25,8,Electric
32,35,273,1,1,1,20,25,6,Electric
35,35,273,1,2,0,20,30,6,Electric
18,35,273,1,3,0,25,30,7,Gasoline
3,35,274,2,1,0,25,20,6,Gasoline
18,35,274,2,2,0,25,30,7,Gasoline
29,35,274,2,3,1,20,20,6,Electric
13,35,275,3,1,1,15,25,7,Gasoline
19,35,275,3,2,0,15,20,8,Gasoline
48,35,275,3,3,0,25,20,8,Electric
17,35,276,4,1,0,20,30,7,Gasoline
14,35,276,4,2,0,20,25,7,Gasoline
22,35,276,4,3,1,15,25,8,Gasoline
9,35,277,5,1,0,25,30,6,Gasoline
49,35,277,5,2,1,15,25,8,Electric
44,35,277,5,3,0,20,30,7,Electric
41,35,278,6,1,0,20,25,7,Electric
26,35,278,6,2,1,20,30,8,Gasoline
32,35,278,6,3,0,20,25,6,Electric
52,35,279,7,1,1,15,30,8,Electric
42,35,279,7,2,0,25,25,7,Electric
51,35,279,7,3,0,25,25,8,Electric
41,35,280,8,1,1,20,25,7,Electric
35,35,280,8,2,0,20,30,6,Electric
36,35,280,8,3,0,25,30,6,Electric
52,36,281,1,1,1,15,30,8,Electric
20,36,281,1,2,0,20,20,8,Gasoline
53,36,281,1,3,0,20,30,8,Electric
41,36,282,2,1,1,20,25,7,Electric
12,36,282,2,2,0,25,20,7,Gasoline
38,36,282,2,3,0,20,20,7,Electric
7,36,283,3,1,1,15,30,6,Gasoline
26,36,283,3,2,0,20,30,8,Gasoline
6,36,283,3,3,0,25,25,6,Gasoline
41,36,284,4,1,0,20,25,7,Electric
18,36,284,4,2,1,25,30,7,Gasoline
33,36,284,4,3,0,25,25,6,Electric
22,36,285,5,1,1,15,25,8,Gasoline
54,36,285,5,2,0,25,30,8,Electric
45,36,285,5,3,0,25,30,7,Electric
30,36,286,6,1,0,25,20,6,Electric
45,36,286,6,2,0,25,30,7,Electric
13,36,286,6,3,1,15,25,7,Gasoline
50,36,287,7,1,0,20,25,8,Electric
33,36,287,7,2,0,25,25,6,Electric
28,36,287,7,3,1,15,20,6,Electric
13,36,288,8,1,1,15,25,7,Gasoline
35,36,288,8,2,0,20,30,6,Electric
15,36,288,8,3,0,25,25,7,Gasoline
46,37,289,1,1,0,15,20,8,Electric
10,37,289,1,2,1,15,20,7,Gasoline
38,37,289,1,3,0,20,20,7,Electric
39,37,290,2,1,0,25,20,7,Electric
46,37,290,2,2,0,15,20,8,Electric
14,37,290,2,3,1,20,25,7,Gasoline
30,37,291,3,1,0,25,20,6,Electric
6,37,291,3,2,0,25,25,6,Gasoline
12,37,291,3,3,1,25,20,7,Gasoline
15,37,292,4,1,0,25,25,7,Gasoline
42,37,292,4,2,0,25,25,7,Electric
2,37,292,4,3,1,20,20,6,Gasoline
44,37,293,5,1,0,20,30,7,Electric
43,37,293,5,2,0,15,30,7,Electric
13,37,293,5,3,1,15,25,7,Gasoline
23,37,294,6,1,0,20,25,8,Gasoline
17,37,294,6,2,1,20,30,7,Gasoline
32,37,294,6,3,0,20,25,6,Electric
47,37,295,7,1,0,20,20,8,Electric
23,37,295,7,2,1,20,25,8,Gasoline
5,37,295,7,3,0,20,25,6,Gasoline
1,37,296,8,1,1,15,20,6,Gasoline
44,37,296,8,2,0,20,30,7,Electric
29,37,296,8,3,0,20,20,6,Electric
7,38,297,1,1,1,15,30,6,Gasoline
39,38,297,1,2,0,25,20,7,Electric
28,38,297,1,3,0,15,20,6,Electric
40,38,298,2,1,0,15,25,7,Electric
19,38,298,2,2,1,15,20,8,Gasoline
15,38,298,2,3,0,25,25,7,Gasoline
34,38,299,3,1,0,15,30,6,Electric
35,38,299,3,2,1,20,30,6,Electric
38,38,299,3,3,0,20,20,7,Electric
36,38,300,4,1,0,25,30,6,Electric
4,38,300,4,2,1,15,25,6,Gasoline
14,38,300,4,3,0,20,25,7,Gasoline
4,38,301,5,1,1,15,25,6,Gasoline
32,38,301,5,2,0,20,25,6,Electric
27,38,301,5,3,0,25,30,8,Gasoline
54,38,302,6,1,0,25,30,8,Electric
16,38,302,6,2,1,15,30,7,Gasoline
6,38,302,6,3,0,25,25,6,Gasoline
54,38,303,7,1,0,25,30,8,Electric
47,38,303,7,2,0,20,20,8,Electric
44,38,303,7,3,1,20,30,7,Electric
54,38,304,8,1,0,25,30,8,Electric
50,38,304,8,2,1,20,25,8,Electric
24,38,304,8,3,0,25,25,8,Gasoline
24,39,305,1,1,0,25,25,8,Gasoline
33,39,305,1,2,0,25,25,6,Electric
40,39,305,1,3,1,15,25,7,Electric
24,39,306,2,1,0,25,25,8,Gasoline
31,39,306,2,2,0,15,25,6,Electric
16,39,306,2,3,1,15,30,7,Gasoline
48,39,307,3,1,0,25,20,8,Electric
44,39,307,3,2,1,20,30,7,Electric
54,39,307,3,3,0,25,30,8,Electric
32,39,308,4,1,0,20,25,6,Electric
31,39,308,4,2,1,15,25,6,Electric
42,39,308,4,3,0,25,25,7,Electric
48,39,309,5,1,1,25,20,8,Electric
30,39,309,5,2,0,25,20,6,Electric
12,39,309,5,3,0,25,20,7,Gasoline
9,39,310,6,1,0,25,30,6,Gasoline
17,39,310,6,2,1,20,30,7,Gasoline
31,39,310,6,3,0,15,25,6,Electric
13,39,311,7,1,1,15,25,7,Gasoline
44,39,311,7,2,0,20,30,7,Electric
38,39,311,7,3,0,20,20,7,Electric
21,39,312,8,1,0,25,20,8,Gasoline
40,39,312,8,2,0,15,25,7,Electric
22,39,312,8,3,1,15,25,8,Gasoline
54,40,313,1,1,0,25,30,8,Electric
53,40,313,1,2,0,20,30,8,Electric
32,40,313,1,3,1,20,25,6,Electric
2,40,314,2,1,0,20,20,6,Gasoline
16,40,314,2,2,1,15,30,7,Gasoline
17,40,314,2,3,0,20,30,7,Gasoline
51,40,315,3,1,0,25,25,8,Electric
29,40,315,3,2,0,20,20,6,Electric
8,40,315,3,3,1,20,30,6,Gasoline
7,40,316,4,1,1,15,30,6,Gasoline
54,40,316,4,2,0,25,30,8,Electric
53,40,316,4,3,0,20,30,8,Electric
31,40,317,5,1,1,15,25,6,Electric
47,40,317,5,2,0,20,20,8,Electric
12,40,317,5,3,0,25,20,7,Gasoline
6,40,318,6,1,0,25,25,6,Gasoline
53,40,318,6,2,0,20,30,8,Electric
8,40,318,6,3,1,20,30,6,Gasoline
31,40,319,7,1,0,15,25,6,Electric
8,40,319,7,2,1,20,30,6,Gasoline
52,40,319,7,3,0,15,30,8,Electric
39,40,320,8,1,0,25,20,7,Electric
46,40,320,8,2,1,15,20,8,Electric
37,40,320,8,3,0,15,20,7,Electric
43,41,321,1,1,0,15,30,7,Electric
16,41,321,1,2,0,15,30,7,Gasoline
7,41,321,1,3,1,15,30,6,Gasoline
43,41,322,2,1,0,15,30,7,Electric
16,41,322,2,2,1,15,30,7,Gasoline
29,41,322,2,3,0,20,20,6,Electric
17,41,323,3,1,0,20,30,7,Gasoline
10,41,323,3,2,0,15,20,7,Gasoline
7,41,323,3,3,1,15,30,6,Gasoline
12,41,324,4,1,0,25,20,7,Gasoline
28,41,324,4,2,1,15,20,6,Electric
36,41,324,4,3,0,25,30,6,Electric
18,41,325,5,1,0,25,30,7,Gasoline
49,41,325,5,2,0,15,25,8,Electric
25,41,325,5,3,1,15,30,8,Gasoline
14,41,326,6,1,1,20,25,7,Gasoline
29,41,326,6,2,0,20,20,6,Electric
54,41,326,6,3,0,25,30,8,Electric
44,41,327,7,1,0,20,30,7,Electric
42,41,327,7,2,0,25,25,7,Electric
20,41,327,7,3,1,20,20,8,Gasoline
37,41,328,8,1,0,15,20,7,Electric
30,41,328,8,2,0,25,20,6,Electric
8,41,328,8,3,1,20,30,6,Gasoline
41,42,329,1,1,0,20,25,7,Electric
10,42,329,1,2,0,15,20,7,Gasoline
19,42,329,1,3,1,15,20,8,Gasoline
1,42,330,2,1,1,15,20,6,Gasoline
32,42,330,2,2,0,20,25,6,Electric
41,42,330,2,3,0,20,25,7,Electric
16,42,331,3,1,1,15,30,7,Gasoline
26,42,331,3,2,0,20,30,8,Gasoline
35,42,331,3,3,0,20,30,6,Electric
34,42,332,4,1,0,15,30,6,Electric
45,42,332,4,2,0,25,30,7,Electric
16,42,332,4,3,1,15,30,7,Gasoline
7,42,333,5,1,0,15,30,6,Gasoline
51,42,333,5,2,0,25,25,8,Electric
4,42,333,5,3,1,15,25,6,Gasoline
27,42,334,6,1,0,25,30,8,Gasoline
37,42,334,6,2,1,15,20,7,Electric
49,42,334,6,3,0,15,25,8,Electric
48,42,335,7,1,0,25,20,8,Electric
49,42,335,7,2,0,15,25,8,Electric
7,42,335,7,3,1,15,30,6,Gasoline
27,42,336,8,1,1,25,30,8,Gasoline
38,42,336,8,2,0,20,20,7,Electric
54,42,336,8,3,0,25,30,8,Electric
46,43,337,1,1,1,15,20,8,Electric
27,43,337,1,2,0,25,30,8,Gasoline
53,43,337,1,3,0,20,30,8,Electric
25,43,338,2,1,1,15,30,8,Gasoline
21,43,338,2,2,0,25,20,8,Gasoline
32,43,338,2,3,0,20,25,6,Electric
43,43,339,3,1,0,15,30,7,Electric
46,43,339,3,2,0,15,20,8,Electric
13,43,339,3,3,1,15,25,7,Gasoline
45,43,340,4,1,0,25,30,7,Electric
50,43,340,4,2,0,20,25,8,Electric
22,43,340,4,3,1,15,25,8,Gasoline
35,43,341,5,1,0,20,30,6,Electric
54,43,341,5,2,0,25,30,8,Electric
8,43,341,5,3,1,20,30,6,Gasoline
2,43,342,6,1,1,20,20,6,Gasoline
12,43,342,6,2,0,25,20,7,Gasoline
32,43,342,6,3,0,20,25,6,Electric
42,43,343,7,1,0,25,25,7,Electric
47,43,343,7,2,0,20,20,8,Electric
18,43,343,7,3,1,25,30,7,Gasoline
29,43,344,8,1,0,20,20,6,Electric
28,43,344,8,2,1,15,20,6,Electric
54,43,344,8,3,0,25,30,8,Electric
9,44,345,1,1,0,25,30,6,Gasoline
26,44,345,1,2,0,20,30,8,Gasoline
7,44,345,1,3,1,15,30,6,Gasoline
35,44,346,2,1,1,20,30,6,Electric
30,44,346,2,2,0,25,20,6,Electric
42,44,346,2,3,0,25,25,7,Electric
33,44,347,3,1,0,25,25,6,Electric
12,44,347,3,2,0,25,20,7,Gasoline
41,44,347,3,3,1,20,25,7,Electric
35,44,348,4,1,0,20,30,6,Electric
21,44,348,4,2,0,25,20,8,Gasoline
49,44,348,4,3,1,15,25,8,Electric
14,44,349,5,1,1,20,25,7,Gasoline
51,44,349,5,2,0,25,25,8,Electric
38,44,349,5,3,0,20,20,7,Electric
11,44,350,6,1,1,20,20,7,Gasoline
42,44,350,6,2,0,25,25,7,Electric
24,44,350,6,3,0,25,25,8,Gasoline
37,44,351,7,1,1,15,20,7,Electric
32,44,351,7,2,0,20,25,6,Electric
18,44,351,7,3,0,25,30,7,Gasoline
46,44,352,8,1,0,15,20,8,Electric
16,44,352,8,2,1,15,30,7,Gasoline
13,44,352,8,3,0,15,25,7,Gasoline
14,45,353,1,1,1,20,25,7,Gasoline
35,45,353,1,2,0,20,30,6,Electric
45,45,353,1,3,0,25,30,7,Electric
7,45,354,2,1,1,15,30,6,Gasoline
5,45,354,2,2,0,20,25,6,Gasoline
48,45,354,2,3,0,25,20,8,Electric
1,45,355,3,1,1,15,20,6,Gasoline
25,45,355,3,2,0,15,30,8,Gasoline
50,45,355,3,3,0,20,25,8,Electric
10,45,356,4,1,1,15,20,7,Gasoline
41,45,356,4,2,0,20,25,7,Electric
21,45,356,4,3,0,25,20,8,Gasoline
6,45,357,5,1,0,25,25,6,Gasoline
46,45,357,5,2,0,15,20,8,Electric
14,45,357,5,3,1,20,25,7,Gasoline
48,45,358,6,1,0,25,20,8,Electric
15,45,358,6,2,0,25,25,7,Gasoline
12,45,358,6,3,1,25,20,7,Gasoline
43,45,359,7,1,1,15,30,7,Electric
30,45,359,7,2,0,25,20,6,Electric
54,45,359,7,3,0,25,30,8,Electric
53,45,360,8,1,0,20,30,8,Electric
21,45,360,8,2,0,25,20,8,Gasoline
43,45,360,8,3,1,15,30,7,Electric
6,46,361,1,1,0,25,25,6,Gasoline
48,46,361,1,2,0,25,20,8,Electric
19,46,361,1,3,1,15,20,8,Gasoline
3,46,362,2,1,0,25,20,6,Gasoline
37,46,362,2,2,0,15,20,7,Electric
16,46,362,2,3,1,15,30,7,Gasoline
15,46,363,3,1,0,25,25,7,Gasoline
53,46,363,3,2,0,20,30,8,Electric
16,46,363,3,3,1,15,30,7,Gasoline
48,46,364,4,1,0,25,20,8,Electric
27,46,364,4,2,0,25,30,8,Gasoline
11,46,364,4,3,1,20,20,7,Gasoline
38,46,365,5,1,0,20,20,7,Electric
32,46,365,5,2,0,20,25,6,Electric
8,46,365,5,3,1,20,30,6,Gasoline
18,46,366,6,1,0,25,30,7,Gasoline
10,46,366,6,2,1,15,20,7,Gasoline
28,46,366,6,3,0,15,20,6,Electric
10,46,367,7,1,1,15,20,7,Gasoline
5,46,367,7,2,0,20,25,6,Gasoline
27,46,367,7,3,0,25,30,8,Gasoline
53,46,368,8,1,0,20,30,8,Electric
41,46,368,8,2,0,20,25,7,Electric
40,46,368,8,3,1,15,25,7,Electric
38,47,369,1,1,0,20,20,7,Electric
10,47,369,1,2,1,15,20,7,Gasoline
12,47,369,1,3,0,25,20,7,Gasoline
24,47,370,2,1,0,25,25,8,Gasoline
11,47,370,2,2,1,20,20,7,Gasoline
9,47,370,2,3,0,25,30,6,Gasoline
12,47,371,3,1,0,25,20,7,Gasoline
16,47,371,3,2,1,15,30,7,Gasoline
43,47,371,3,3,0,15,30,7,Electric
28,47,372,4,1,1,15,20,6,Electric
33,47,372,4,2,0,25,25,6,Electric
6,47,372,4,3,0,25,25,6,Gasoline
22,47,373,5,1,1,15,25,8,Gasoline
49,47,373,5,2,0,15,25,8,Electric
17,47,373,5,3,0,20,30,7,Gasoline
3,47,374,6,1,1,25,20,6,Gasoline
50,47,374,6,2,0,20,25,8,Electric
39,47,374,6,3,0,25,20,7,Electric
35,47,375,7,1,0,20,30,6,Electric
44,47,375,7,2,0,20,30,7,Electric
5,47,375,7,3,1,20,25,6,Gasoline
26,47,376,8,1,0,20,30,8,Gasoline
1,47,376,8,2,1,15,20,6,Gasoline
7,47,376,8,3,0,15,30,6,Gasoline
41,48,377,1,1,0,20,25,7,Electric
47,48,377,1,2,0,20,20,8,Electric
11,48,377,1,3,1,20,20,7,Gasoline
39,48,378,2,1,0,25,20,7,Electric
40,48,378,2,2,1,15,25,7,Electric
53,48,378,2,3,0,20,30,8,Electric
14,48,379,3,1,1,20,25,7,Gasoline
51,48,379,3,2,0,25,25,8,Electric
33,48,379,3,3,0,25,25,6,Electric
19,48,380,4,1,1,15,20,8,Gasoline
24,48,380,4,2,0,25,25,8,Gasoline
45,48,380,4,3,0,25,30,7,Electric
45,48,381,5,1,0,25,30,7,Electric
40,48,381,5,2,1,15,25,7,Electric
34,48,381,5,3,0,15,30,6,Electric
27,48,382,6,1,0,25,30,8,Gasoline
17,48,382,6,2,1,20,30,7,Gasoline
6,48,382,6,3,0,25,25,6,Gasoline
10,48,383,7,1,1,15,20,7,Gasoline
29,48,383,7,2,0,20,20,6,Electric
50,48,383,7,3,0,20,25,8,Electric
46,48,384,8,1,0,15,20,8,Electric
52,48,384,8,2,1,15,30,8,Electric
28,48,384,8,3,0,15,20,6,Electric
10,49,385,1,1,1,15,20,7,Gasoline
46,49,385,1,2,0,15,20,8,Electric
24,49,385,1,3,0,25,25,8,Gasoline
11,49,386,2,1,0,20,20,7,Gasoline
50,49,386,2,2,0,20,25,8,Electric
25,49,386,2,3,1,15,30,8,Gasoline
19,49,387,3,1,1,15,20,8,Gasoline
14,49,387,3,2,0,20,25,7,Gasoline
39,49,387,3,3,0,25,20,7,Electric
52,49,388,4,1,1,15,30,8,Electric
18,49,388,4,2,0,25,30,7,Gasoline
21,49,388,4,3,0,25,20,8,Gasoline
2,49,389,5,1,0,20,20,6,Gasoline
10,49,389,5,2,1,15,20,7,Gasoline
18,49,389,5,3,0,25,30,7,Gasoline
49,49,390,6,1,0,15,25,8,Electric
20,49,390,6,2,0,20,20,8,Gasoline
6,49,390,6,3,1,25,25,6,Gasoline
25,49,391,7,1,0,15,30,8,Gasoline
6,49,391,7,2,0,25,25,6,Gasoline
22,49,391,7,3,1,15,25,8,Gasoline
46,49,392,8,1,0,15,20,8,Electric
22,49,392,8,2,1,15,25,8,Gasoline
29,49,392,8,3,0,20,20,6,Electric
50,50,393,1,1,0,20,25,8,Electric
16,50,393,1,2,1,15,30,7,Gasoline
21,50,393,1,3,0,25,20,8,Gasoline
17,50,394,2,1,0,20,30,7,Gasoline
30,50,394,2,2,0,25,20,6,Electric
16,50,394,2,3,1,15,30,7,Gasoline
43,50,395,3,1,1,15,30,7,Electric
9,50,395,3,2,0,25,30,6,Gasoline
45,50,395,3,3,0,25,30,7,Electric
7,50,396,4,1,1,15,30,6,Gasoline
17,50,396,4,2,0,20,30,7,Gasoline
49,50,396,4,3,0,15,25,8,Electric
32,50,397,5,1,0,20,25,6,Electric
17,50,397,5,2,1,20,30,7,Gasoline
14,50,397,5,3,0,20,25,7,Gasoline
27,50,398,6,1,0,25,30,8,Gasoline
47,50,398,6,2,0,20,20,8,Electric
9,50,398,6,3,1,25,30,6,Gasoline
22,50,399,7,1,1,15,25,8,Gasoline
31,50,399,7,2,0,15,25,6,Electric
43,50,399,7,3,0,15,30,7,Electric
6,50,400,8,1,1,25,25,6,Gasoline
27,50,400,8,2,0,25,30,8,Gasoline
48,50,400,8,3,0,25,20,8,Electric
37,51,401,1,1,0,15,20,7,Electric
18,51,401,1,2,1,25,30,7,Gasoline
6,51,401,1,3,0,25,25,6,Gasoline
8,51,402,2,1,0,20,30,6,Gasoline
17,51,402,2,2,1,20,30,7,Gasoline
42,51,402,2,3,0,25,25,7,Electric
2,51,403,3,1,0,20,20,6,Gasoline
20,51,403,3,2,1,20,20,8,Gasoline
51,51,403,3,3,0,25,25,8,Electric
44,51,404,4,1,0,20,30,7,Electric
45,51,404,4,2,0,25,30,7,Electric
52,51,404,4,3,1,15,30,8,Electric
48,51,405,5,1,0,25,20,8,Electric
