profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrainelectric,no_choice
35,20,159,7,1,0,20,30,6,1,0
12,20,159,7,2,0,25,20,7,0,0
4,20,159,7,3,1,15,25,6,0,0
0,20,159,7,4,0,0,0,0,0,1
36,20,160,8,1,0,25,30,6,1,0
8,20,160,8,2,1,20,30,6,0,0
48,20,160,8,3,0,25,20,8,1,0
0,20,160,8,4,0,0,0,0,0,1
31,21,161,1,1,0,15,25,6,1,0
17,21,161,1,2,0,20,30,7,0,0
40,21,161,1,3,1,15,25,7,1,0
0,21,161,1,4,0,0,0,0,0,1
4,21,162,2,1,1,15,25,6,0,0
51,21,162,2,2,0,25,25,8,1,0
2,21,162,2,3,0,20,20,6,0,0
0,21,162,2,4,0,0,0,0,0,1
21,21,163,3,1,0,25,20,8,0,0
18,21,163,3,2,0,25,30,7,0,0
48,21,163,3,3,0,25,20,8,1,0
0,21,163,3,4,1,0,0,0,0,1
11,21,164,4,1,0,20,20,7,0,0
20,21,164,4,2,1,20,20,8,0,0
53,21,164,4,3,0,20,30,8,1,0
0,21,164,4,4,0,0,0,0,0,1
46,21,165,5,1,1,15,20,8,1,0
45,21,165,5,2,0,25,30,7,1,0
38,21,165,5,3,0,20,20,7,1,0
0,21,165,5,4,0,0,0,0,0,1
19,21,166,6,1,1,15,20,8,0,0
51,21,166,6,2,0,25,25,8,1,0
39,21,166,6,3,0,25,20,7,1,0
0,21,166,6,4,0,0,0,0,0,1
44,21,167,7,1,0,20,30,7,1,0
48,21,167,7,2,0,25,20,8,1,0
32,21,167,7,3,1,20,25,6,1,0
0,21,167,7,4,0,0,0,0,0,1
25,21,168,8,1,1,15,30,8,0,0
39,21,168,8,2,0,25,20,7,1,0
11,21,168,8,3,0,20,20,7,0,0
0,21,168,8,4,0,0,0,0,0,1
41,22,169,1,1,0,20,25,7,1,0
7,22,169,1,2,1,15,30,6,0,0
14,22,169,1,3,0,20,25,7,0,0
0,22,169,1,4,0,0,0,0,0,1
22,22,170,2,1,1,15,25,8,0,0
36,22,170,2,2,0,25,30,6,1,0
8,22,170,2,3,0,20,30,6,0,0
0,22,170,2,4,0,0,0,0,0,1
24,22,171,3,1,0,25,25,8,0,0
37,22,171,3,2,1,15,20,7,1,0
44,22,171,3,3,0,20,30,7,1,0
0,22,171,3,4,0,0,0,0,0,1
7,22,172,4,1,1,15,30,6,0,0
26,22,172,4,2,0,20,30,8,0,0
25,22,172,4,3,0,15,30,8,0,0
0,22,172,4,4,0,0,0,0,0,1
10,22,173,5,1,0,15,20,7,0,0
22,22,173,5,2,0,15,25,8,0,0
19,22,173,5,3,1,15,20,8,0,0
0,22,173,5,4,0,0,0,0,0,1
47,22,174,6,1,0,20,20,8,1,0
13,22,174,6,2,1,15,25,7,0,0
49,22,174,6,3,0,15,25,8,1,0
0,22,174,6,4,0,0,0,0,0,1
38,22,175,7,1,0,20,20,7,1,0
50,22,175,7,2,1,20,25,8,1,0
32,22,175,7,3,0,20,25,6,1,0
0,22,175,7,4,0,0,0,0,0,1
28,22,176,8,1,1,15,20,6,1,0
30,22,176,8,2,0,25,20,6,1,0
29,22,176,8,3,0,20,20,6,1,0
0,22,176,8,4,0,0,0,0,0,1
47,23,177,1,1,0,20,20,8,1,0
4,23,177,1,2,1,15,25,6,0,0
43,23,177,1,3,0,15,30,7,1,0
0,23,177,1,4,0,0,0,0,0,1
53,23,178,2,1,1,20,30,8,1,0
31,23,178,2,2,0,15,25,6,1,0
20,23,178,2,3,0,20,20,8,0,0
0,23,178,2,4,0,0,0,0,0,1
53,23,179,3,1,0,20,30,8,1,0
20,23,179,3,2,1,20,20,8,0,0
5,23,179,3,3,0,20,25,6,0,0
0,23,179,3,4,0,0,0,0,0,1
42,23,180,4,1,0,25,25,7,1,0
12,23,180,4,2,0,25,20,7,0,0
3,23,180,4,3,0,25,20,6,0,0
0,23,180,4,4,1,0,0,0,0,1
39,23,181,5,1,0,25,20,7,1,0
54,23,181,5,2,0,25,30,8,1,0
41,23,181,5,3,0,20,25,7,1,0
0,23,181,5,4,1,0,0,0,0,1
51,23,182,6,1,0,25,25,8,1,0
28,23,182,6,2,0,15,20,6,1,0
14,23,182,6,3,1,20,25,7,0,0
0,23,182,6,4,0,0,0,0,0,1
16,23,183,7,1,1,15,30,7,0,0
30,23,183,7,2,0,25,20,6,1,0
9,23,183,7,3,0,25,30,6,0,0
0,23,183,7,4,0,0,0,0,0,1
50,23,184,8,1,0,20,25,8,1,0
17,23,184,8,2,1,20,30,7,0,0
41,23,184,8,3,0,20,25,7,1,0
0,23,184,8,4,0,0,0,0,0,1
39,24,185,1,1,0,25,20,7,1,0
30,24,185,1,2,0,25,20,6,1,0
27,24,185,1,3,0,25,30,8,0,0
0,24,185,1,4,1,0,0,0,0,1
14,24,186,2,1,1,20,25,7,0,0
41,24,186,2,2,0,20,25,7,1,0
11,24,186,2,3,0,20,20,7,0,0
0,24,186,2,4,0,0,0,0,0,1
39,24,187,3,1,0,25,20,7,1,0
15,24,187,3,2,0,25,25,7,0,0
18,24,187,3,3,0,25,30,7,0,0
0,24,187,3,4,1,0,0,0,0,1
50,24,188,4,1,0,20,25,8,1,0
7,24,188,4,2,1,15,30,6,0,0
49,24,188,4,3,0,15,25,8,1,0
0,24,188,4,4,0,0,0,0,0,1
51,24,189,5,1,0,25,25,8,1,0
43,24,189,5,2,0,15,30,7,1,0
48,24,189,5,3,0,25,20,8,1,0
0,24,189,5,4,1,0,0,0,0,1
40,24,190,6,1,1,15,25,7,1,0
23,24,190,6,2,0,20,25,8,0,0
11,24,190,6,3,0,20,20,7,0,0
0,24,190,6,4,0,0,0,0,0,1
31,24,191,7,1,1,15,25,6,1,0
45,24,191,7,2,0,25,30,7,1,0
52,24,191,7,3,0,15,30,8,1,0
0,24,191,7,4,0,0,0,0,0,1
37,24,192,8,1,0,15,20,7,1,0
14,24,192,8,2,0,20,25,7,0,0
23,24,192,8,3,1,20,25,8,0,0
0,24,192,8,4,0,0,0,0,0,1
28,25,193,1,1,0,15,20,6,1,0
30,25,193,1,2,0,25,20,6,1,0
25,25,193,1,3,1,15,30,8,0,0
0,25,193,1,4,0,0,0,0,0,1
14,25,194,2,1,1,20,25,7,0,0
33,25,194,2,2,0,25,25,6,1,0
53,25,194,2,3,0,20,30,8,1,0
0,25,194,2,4,0,0,0,0,0,1
30,25,195,3,1,0,25,20,6,1,0
37,25,195,3,2,0,15,20,7,1,0
19,25,195,3,3,1,15,20,8,0,0
0,25,195,3,4,0,0,0,0,0,1
40,25,196,4,1,0,15,25,7,1,0
10,25,196,4,2,1,15,20,7,0,0
3,25,196,4,3,0,25,20,6,0,0
0,25,196,4,4,0,0,0,0,0,1
38,25,197,5,1,0,20,20,7,1,0
1,25,197,5,2,1,15,20,6,0,0
52,25,197,5,3,0,15,30,8,1,0
0,25,197,5,4,0,0,0,0,0,1
41,25,198,6,1,0,20,25,7,1,0
34,25,198,6,2,1,15,30,6,1,0
54,25,198,6,3,0,25,30,8,1,0
0,25,198,6,4,0,0,0,0,0,1
2,25,199,7,1,1,20,20,6,0,0
3,25,199,7,2,0,25,20,6,0,0
46,25,199,7,3,0,15,20,8,1,0
0,25,199,7,4,0,0,0,0,0,1
36,25,200,8,1,0,25,30,6,1,0
33,25,200,8,2,0,25,25,6,1,0
42,25,200,8,3,0,25,25,7,1,0
0,25,200,8,4,1,0,0,0,0,1
23,26,201,1,1,0,20,25,8,0,0
15,26,201,1,2,0,25,25,7,0,0
17,26,201,1,3,1,20,30,7,0,0
0,26,201,1,4,0,0,0,0,0,1
7,26,202,2,1,1,15,30,6,0,0
10,26,202,2,2,0,15,20,7,0,0
30,26,202,2,3,0,25,20,6,1,0
0,26,202,2,4,0,0,0,0,0,1
52,26,203,3,1,1,15,30,8,1,0
29,26,203,3,2,0,20,20,6,1,0
18,26,203,3,3,0,25,30,7,0,0
0,26,203,3,4,0,0,0,0,0,1
25,26,204,4,1,1,15,30,8,0,0
43,26,204,4,2,0,15,30,7,1,0
14,26,204,4,3,0,20,25,7,0,0
0,26,204,4,4,0,0,0,0,0,1
2,26,205,5,1,1,20,20,6,0,0
34,26,205,5,2,0,15,30,6,1,0
38,26,205,5,3,0,20,20,7,1,0
0,26,205,5,4,0,0,0,0,0,1
15,26,206,6,1,0,25,25,7,0,0
48,26,206,6,2,0,25,20,8,1,0
35,26,206,6,3,0,20,30,6,1,0
0,26,206,6,4,1,0,0,0,0,1
47,26,207,7,1,0,20,20,8,1,0
34,26,207,7,2,0,15,30,6,1,0
49,26,207,7,3,1,15,25,8,1,0
0,26,207,7,4,0,0,0,0,0,1
23,26,208,8,1,0,20,25,8,0,0
39,26,208,8,2,0,25,20,7,1,0
22,26,208,8,3,1,15,25,8,0,0
0,26,208,8,4,0,0,0,0,0,1
15,27,209,1,1,0,25,25,7,0,0
34,27,209,1,2,1,15,30,6,1,0
26,27,209,1,3,0,20,30,8,0,0
0,27,209,1,4,0,0,0,0,0,1
11,27,210,2,1,0,20,20,7,0,0
10,27,210,2,2,0,15,20,7,0,0
7,27,210,2,3,1,15,30,6,0,0
0,27,210,2,4,0,0,0,0,0,1
30,27,211,3,1,0,25,20,6,1,0
5,27,211,3,2,1,20,25,6,0,0
42,27,211,3,3,0,25,25,7,1,0
0,27,211,3,4,0,0,0,0,0,1
2,27,212,4,1,0,20,20,6,0,0
10,27,212,4,2,1,15,20,7,0,0
50,27,212,4,3,0,20,25,8,1,0
0,27,212,4,4,0,0,0,0,0,1
28,27,213,5,1,1,15,20,6,1,0
11,27,213,5,2,0,20,20,7,0,0
30,27,213,5,3,0,25,20,6,1,0
0,27,213,5,4,0,0,0,0,0,1
23,27,214,6,1,1,20,25,8,0,0
25,27,214,6,2,0,15,30,8,0,0
41,27,214,6,3,0,20,25,7,1,0
0,27,214,6,4,0,0,0,0,0,1
31,27,215,7,1,1,15,25,6,1,0
52,27,215,7,2,0,15,30,8,1,0
30,27,215,7,3,0,25,20,6,1,0
0,27,215,7,4,0,0,0,0,0,1
11,27,216,8,1,0,20,20,7,0,0
14,27,216,8,2,0,20,25,7,0,0
29,27,216,8,3,0,20,20,6,1,0
0,27,216,8,4,1,0,0,0,0,1
27,28,217,1,1,0,25,30,8,0,0
30,28,217,1,2,0,25,20,6,1,0
28,28,217,1,3,1,15,20,6,1,0
0,28,217,1,4,0,0,0,0,0,1
37,28,218,2,1,1,15,20,7,1,0
28,28,218,2,2,0,15,20,6,1,0
42,28,218,2,3,0,25,25,7,1,0
0,28,218,2,4,0,0,0,0,0,1
9,28,219,3,1,0,25,30,6,0,0
25,28,219,3,2,0,15,30,8,0,0
10,28,219,3,3,1,15,20,7,0,0
0,28,219,3,4,0,0,0,0,0,1
18,28,220,4,1,0,25,30,7,0,0
10,28,220,4,2,1,15,20,7,0,0
9,28,220,4,3,0,25,30,6,0,0
0,28,220,4,4,0,0,0,0,0,1
31,28,221,5,1,0,15,25,6,1,0
39,28,221,5,2,0,25,20,7,1,0
7,28,221,5,3,1,15,30,6,0,0
0,28,221,5,4,0,0,0,0,0,1
36,28,222,6,1,0,25,30,6,1,0
39,28,222,6,2,0,25,20,7,1,0
50,28,222,6,3,0,20,25,8,1,0
0,28,222,6,4,1,0,0,0,0,1
52,28,223,7,1,0,15,30,8,1,0
26,28,223,7,2,1,20,30,8,0,0
23,28,223,7,3,0,20,25,8,0,0
0,28,223,7,4,0,0,0,0,0,1
48,28,224,8,1,0,25,20,8,1,0
30,28,224,8,2,0,25,20,6,1,0
32,28,224,8,3,1,20,25,6,1,0
0,28,224,8,4,0,0,0,0,0,1
21,29,225,1,1,0,25,20,8,0,0
2,29,225,1,2,1,20,20,6,0,0
33,29,225,1,3,0,25,25,6,1,0
0,29,225,1,4,0,0,0,0,0,1
40,29,226,2,1,1,15,25,7,1,0
38,29,226,2,2,0,20,20,7,1,0
27,29,226,2,3,0,25,30,8,0,0
0,29,226,2,4,0,0,0,0,0,1
16,29,227,3,1,0,15,30,7,0,0
1,29,227,3,2,0,15,20,6,0,0
10,29,227,3,3,1,15,20,7,0,0
0,29,227,3,4,0,0,0,0,0,1
53,29,228,4,1,0,20,30,8,1,0
2,29,228,4,2,1,20,20,6,0,0
18,29,228,4,3,0,25,30,7,0,0
0,29,228,4,4,0,0,0,0,0,1
42,29,229,5,1,0,25,25,7,1,0
16,29,229,5,2,1,15,30,7,0,0
44,29,229,5,3,0,20,30,7,1,0
0,29,229,5,4,0,0,0,0,0,1
40,29,230,6,1,1,15,25,7,1,0
53,29,230,6,2,0,20,30,8,1,0
15,29,230,6,3,0,25,25,7,0,0
0,29,230,6,4,0,0,0,0,0,1
3,29,231,7,1,0,25,20,6,0,0
18,29,231,7,2,0,25,30,7,0,0
48,29,231,7,3,0,25,20,8,1,0
0,29,231,7,4,1,0,0,0,0,1
47,29,232,8,1,0,20,20,8,1,0
36,29,232,8,2,0,25,30,6,1,0
14,29,232,8,3,1,20,25,7,0,0
0,29,232,8,4,0,0,0,0,0,1
17,30,233,1,1,0,20,30,7,0,0
29,30,233,1,2,0,20,20,6,1,0
40,30,233,1,3,0,15,25,7,1,0
0,30,233,1,4,1,0,0,0,0,1
35,30,234,2,1,0,20,30,6,1,0
5,30,234,2,2,1,20,25,6,0,0
46,30,234,2,3,0,15,20,8,1,0
0,30,234,2,4,0,0,0,0,0,1
21,30,235,3,1,0,25,20,8,0,0
54,30,235,3,2,0,25,30,8,1,0
52,30,235,3,3,1,15,30,8,1,0
0,30,235,3,4,0,0,0,0,0,1
42,30,236,4,1,0,25,25,7,1,0
32,30,236,4,2,0,20,25,6,1,0
39,30,236,4,3,0,25,20,7,1,0
0,30,236,4,4,1,0,0,0,0,1
40,30,237,5,1,1,15,25,7,1,0
51,30,237,5,2,0,25,25,8,1,0
43,30,237,5,3,0,15,30,7,1,0
0,30,237,5,4,0,0,0,0,0,1
41,30,238,6,1,0,20,25,7,1,0
14,30,238,6,2,1,20,25,7,0,0
27,30,238,6,3,0,25,30,8,0,0
0,30,238,6,4,0,0,0,0,0,1
51,30,239,7,1,0,25,25,8,1,0
52,30,239,7,2,1,15,30,8,1,0
42,30,239,7,3,0,25,25,7,1,0
0,30,239,7,4,0,0,0,0,0,1
51,30,240,8,1,0,25,25,8,1,0
42,30,240,8,2,0,25,25,7,1,0
20,30,240,8,3,0,20,20,8,0,0
0,30,240,8,4,1,0,0,0,0,1
30,31,241,1,1,0,25,20,6,1,0
21,31,241,1,2,1,25,20,8,0,0
15,31,241,1,3,0,25,25,7,0,0
0,31,241,1,4,0,0,0,0,0,1
51,31,242,2,1,0,25,25,8,1,0
35,31,242,2,2,0,20,30,6,1,0
26,31,242,2,3,1,20,30,8,0,0
0,31,242,2,4,0,0,0,0,0,1
14,31,243,3,1,0,20,25,7,0,0
27,31,243,3,2,0,25,30,8,0,0
4,31,243,3,3,1,15,25,6,0,0
0,31,243,3,4,0,0,0,0,0,1
42,31,244,4,1,0,25,25,7,1,0
45,31,244,4,2,0,25,30,7,1,0
44,31,244,4,3,0,20,30,7,1,0
0,31,244,4,4,1,0,0,0,0,1
30,31,245,5,1,0,25,20,6,1,0
33,31,245,5,2,0,25,25,6,1,0
17,31,245,5,3,1,20,30,7,0,0
0,31,245,5,4,0,0,0,0,0,1
9,31,246,6,1,0,25,30,6,0,0
42,31,246,6,2,0,25,25,7,1,0
28,31,246,6,3,0,15,20,6,1,0
0,31,246,6,4,1,0,0,0,0,1
42,31,247,7,1,0,25,25,7,1,0
1,31,247,7,2,1,15,20,6,0,0
17,31,247,7,3,0,20,30,7,0,0
0,31,247,7,4,0,0,0,0,0,1
35,31,248,8,1,0,20,30,6,1,0
52,31,248,8,2,1,15,30,8,1,0
49,31,248,8,3,0,15,25,8,1,0
0,31,248,8,4,0,0,0,0,0,1
37,32,249,1,1,1,15,20,7,1,0
42,32,249,1,2,0,25,25,7,1,0
53,32,249,1,3,0,20,30,8,1,0
0,32,249,1,4,0,0,0,0,0,1
42,32,250,2,1,0,25,25,7,1,0
51,32,250,2,2,0,25,25,8,1,0
2,32,250,2,3,1,20,20,6,0,0
0,32,250,2,4,0,0,0,0,0,1
21,32,251,3,1,0,25,20,8,0,0
28,32,251,3,2,1,15,20,6,1,0
43,32,251,3,3,0,15,30,7,1,0
0,32,251,3,4,0,0,0,0,0,1
22,32,252,4,1,1,15,25,8,0,0
24,32,252,4,2,0,25,25,8,0,0
38,32,252,4,3,0,20,20,7,1,0
0,32,252,4,4,0,0,0,0,0,1
14,32,253,5,1,1,20,25,7,0,0
21,32,253,5,2,0,25,20,8,0,0
37,32,253,5,3,0,15,20,7,1,0
0,32,253,5,4,0,0,0,0,0,1
4,32,254,6,1,1,15,25,6,0,0
45,32,254,6,2,0,25,30,7,1,0
14,32,254,6,3,0,20,25,7,0,0
0,32,254,6,4,0,0,0,0,0,1
25,32,255,7,1,0,15,30,8,0,0
34,32,255,7,2,1,15,30,6,1,0
24,32,255,7,3,0,25,25,8,0,0
0,32,255,7,4,0,0,0,0,0,1
8,32,256,8,1,1,20,30,6,0,0
53,32,256,8,2,0,20,30,8,1,0
18,32,256,8,3,0,25,30,7,0,0
0,32,256,8,4,0,0,0,0,0,1
38,33,257,1,1,0,20,20,7,1,0
26,33,257,1,2,0,20,30,8,0,0
42,33,257,1,3,0,25,25,7,1,0
0,33,257,1,4,1,0,0,0,0,1
29,33,258,2,1,0,20,20,6,1,0
38,33,258,2,2,0,20,20,7,1,0
10,33,258,2,3,1,15,20,7,0,0
0,33,258,2,4,0,0,0,0,0,1
32,33,259,3,1,1,20,25,6,1,0
45,33,259,3,2,0,25,30,7,1,0
21,33,259,3,3,0,25,20,8,0,0
0,33,259,3,4,0,0,0,0,0,1
11,33,260,4,1,0,20,20,7,0,0
5,33,260,4,2,0,20,25,6,0,0
2,33,260,4,3,1,20,20,6,0,0
0,33,260,4,4,0,0,0,0,0,1
19,33,261,5,1,1,15,20,8,0,0
20,33,261,5,2,0,20,20,8,0,0
36,33,261,5,3,0,25,30,6,1,0
0,33,261,5,4,0,0,0,0,0,1
21,33,262,6,1,0,25,20,8,0,0
25,33,262,6,2,1,15,30,8,0,0
37,33,262,6,3,0,15,20,7,1,0
0,33,262,6,4,0,0,0,0,0,1
53,33,263,7,1,0,20,30,8,1,0
31,33,263,7,2,1,15,25,6,1,0
27,33,263,7,3,0,25,30,8,0,0
0,33,263,7,4,0,0,0,0,0,1
45,33,264,8,1,0,25,30,7,1,0
52,33,264,8,2,1,15,30,8,1,0
28,33,264,8,3,0,15,20,6,1,0
0,33,264,8,4,0,0,0,0,0,1
18,34,265,1,1,0,25,30,7,0,0
29,34,265,1,2,0,20,20,6,1,0
22,34,265,1,3,1,15,25,8,0,0
0,34,265,1,4,0,0,0,0,0,1
20,34,266,2,1,0,20,20,8,0,0
4,34,266,2,2,1,15,25,6,0,0
40,34,266,2,3,0,15,25,7,1,0
0,34,266,2,4,0,0,0,0,0,1
40,34,267,3,1,1,15,25,7,1,0
48,34,267,3,2,0,25,20,8,1,0
50,34,267,3,3,0,20,25,8,1,0
0,34,267,3,4,0,0,0,0,0,1
50,34,268,4,1,0,20,25,8,1,0
8,34,268,4,2,1,20,30,6,0,0
30,34,268,4,3,0,25,20,6,1,0
0,34,268,4,4,0,0,0,0,0,1
1,34,269,5,1,1,15,20,6,0,0
49,34,269,5,2,0,15,25,8,1,0
11,34,269,5,3,0,20,20,7,0,0
0,34,269,5,4,0,0,0,0,0,1
29,34,270,6,1,0,20,20,6,1,0
13,34,270,6,2,1,15,25,7,0,0
8,34,270,6,3,0,20,30,6,0,0
0,34,270,6,4,0,0,0,0,0,1
34,34,271,7,1,1,15,30,6,1,0
2,34,271,7,2,0,20,20,6,0,0
37,34,271,7,3,0,15,20,7,1,0
0,34,271,7,4,0,0,0,0,0,1
8,34,272,8,1,1,20,30,6,0,0
35,34,272,8,2,0,20,30,6,1,0
36,34,272,8,3,0,25,30,6,1,0
0,34,272,8,4,0,0,0,0,0,1
53,35,273,1,1,0,20,30,8,1,0
31,35,273,1,2,0,15,25,6,1,0
5,35,273,1,3,0,20,25,6,0,0
0,35,273,1,4,1,0,0,0,0,1
34,35,274,2,1,1,15,30,6,1,0
35,35,274,2,2,0,20,30,6,1,0
41,35,274,2,3,0,20,25,7,1,0
0,35,274,2,4,0,0,0,0,0,1
3,35,275,3,1,0,25,20,6,0,0
17,35,275,3,2,1,20,30,7,0,0
50,35,275,3,3,0,20,25,8,1,0
0,35,275,3,4,0,0,0,0,0,1
47,35,276,4,1,0,20,20,8,1,0
30,35,276,4,2,0,25,20,6,1,0
28,35,276,4,3,1,15,20,6,1,0
0,35,276,4,4,0,0,0,0,0,1
34,35,277,5,1,0,15,30,6,1,0
40,35,277,5,2,1,15,25,7,1,0
6,35,277,5,3,0,25,25,6,0,0
0,35,277,5,4,0,0,0,0,0,1
9,35,278,6,1,0,25,30,6,0,0
39,35,278,6,2,0,25,20,7,1,0
8,35,278,6,3,1,20,30,6,0,0
0,35,278,6,4,0,0,0,0,0,1
42,35,279,7,1,0,25,25,7,1,0
16,35,279,7,2,1,15,30,7,0,0
50,35,279,7,3,0,20,25,8,1,0
0,35,279,7,4,0,0,0,0,0,1
14,35,280,8,1,1,20,25,7,0,0
5,35,280,8,2,0,20,25,6,0,0
37,35,280,8,3,0,15,20,7,1,0
0,35,280,8,4,0,0,0,0,0,1
14,36,281,1,1,1,20,25,7,0,0
41,36,281,1,2,0,20,25,7,1,0
33,36,281,1,3,0,25,25,6,1,0
0,36,281,1,4,0,0,0,0,0,1
13,36,282,2,1,1,15,25,7,0,0
20,36,282,2,2,0,20,20,8,0,0
3,36,282,2,3,0,25,20,6,0,0
0,36,282,2,4,0,0,0,0,0,1
45,36,283,3,1,0,25,30,7,1,0
46,36,283,3,2,1,15,20,8,1,0
36,36,283,3,3,0,25,30,6,1,0
0,36,283,3,4,0,0,0,0,0,1
52,36,284,4,1,0,15,30,8,1,0
22,36,284,4,2,1,15,25,8,0,0
11,36,284,4,3,0,20,20,7,0,0
0,36,284,4,4,0,0,0,0,0,1
19,36,285,5,1,0,15,20,8,0,0
8,36,285,5,2,0,20,30,6,0,0
10,36,285,5,3,1,15,20,7,0,0
0,36,285,5,4,0,0,0,0,0,1
19,36,286,6,1,1,15,20,8,0,0
47,36,286,6,2,0,20,20,8,1,0
39,36,286,6,3,0,25,20,7,1,0
0,36,286,6,4,0,0,0,0,0,1
2,36,287,7,1,0,20,20,6,0,0
7,36,287,7,2,1,15,30,6,0,0
22,36,287,7,3,0,15,25,8,0,0
0,36,287,7,4,0,0,0,0,0,1
25,36,288,8,1,1,15,30,8,0,0
1,36,288,8,2,0,15,20,6,0,0
2,36,288,8,3,0,20,20,6,0,0
0,36,288,8,4,0,0,0,0,0,1
37,37,289,1,1,0,15,20,7,1,0
22,37,289,1,2,1,15,25,8,0,0
34,37,289,1,3,0,15,30,6,1,0
0,37,289,1,4,0,0,0,0,0,1
27,37,290,2,1,0,25,30,8,0,0
29,37,290,2,2,0,20,20,6,1,0
43,37,290,2,3,1,15,30,7,1,0
0,37,290,2,4,0,0,0,0,0,1
14,37,291,3,1,1,20,25,7,0,0
30,37,291,3,2,0,25,20,6,1,0
41,37,291,3,3,0,20,25,7,1,0
0,37,291,3,4,0,0,0,0,0,1
18,37,292,4,1,0,25,30,7,0,0
44,37,292,4,2,0,20,30,7,1,0
22,37,292,4,3,1,15,25,8,0,0
0,37,292,4,4,0,0,0,0,0,1
13,37,293,5,1,1,15,25,7,0,0
44,37,293,5,2,0,20,30,7,1,0
8,37,293,5,3,0,20,30,6,0,0
0,37,293,5,4,0,0,0,0,0,1
3,37,294,6,1,0,25,20,6,0,0
8,37,294,6,2,0,20,30,6,0,0
25,37,294,6,3,1,15,30,8,0,0
0,37,294,6,4,0,0,0,0,0,1
16,37,295,7,1,1,15,30,7,0,0
42,37,295,7,2,0,25,25,7,1,0
28,37,295,7,3,0,15,20,6,1,0
0,37,295,7,4,0,0,0,0,0,1
33,37,296,8,1,0,25,25,6,1,0
42,37,296,8,2,0,25,25,7,1,0
49,37,296,8,3,1,15,25,8,1,0
0,37,296,8,4,0,0,0,0,0,1
28,38,297,1,1,0,15,20,6,1,0
7,38,297,1,2,0,15,30,6,0,0
19,38,297,1,3,1,15,20,8,0,0
0,38,297,1,4,0,0,0,0,0,1
6,38,298,2,1,0,25,25,6,0,0
38,38,298,2,2,0,20,20,7,1,0
3,38,298,2,3,0,25,20,6,0,0
0,38,298,2,4,1,0,0,0,0,1
54,38,299,3,1,0,25,30,8,1,0
8,38,299,3,2,1,20,30,6,0,0
40,38,299,3,3,0,15,25,7,1,0
0,38,299,3,4,0,0,0,0,0,1
54,38,300,4,1,0,25,30,8,1,0
34,38,300,4,2,1,15,30,6,1,0
32,38,300,4,3,0,20,25,6,1,0
0,38,300,4,4,0,0,0,0,0,1
3,38,301,5,1,0,25,20,6,0,0
25,38,301,5,2,1,15,30,8,0,0
42,38,301,5,3,0,25,25,7,1,0
0,38,301,5,4,0,0,0,0,0,1
11,38,302,6,1,1,20,20,7,0,0
50,38,302,6,2,0,20,25,8,1,0
47,38,302,6,3,0,20,20,8,1,0
0,38,302,6,4,0,0,0,0,0,1
14,38,303,7,1,0,20,25,7,0,0
53,38,303,7,2,0,20,30,8,1,0
7,38,303,7,3,1,15,30,6,0,0
0,38,303,7,4,0,0,0,0,0,1
53,38,304,8,1,0,20,30,8,1,0
49,38,304,8,2,1,15,25,8,1,0
24,38,304,8,3,0,25,25,8,0,0
0,38,304,8,4,0,0,0,0,0,1
21,39,305,1,1,0,25,20,8,0,0
12,39,305,1,2,0,25,20,7,0,0
31,39,305,1,3,0,15,25,6,1,0
0,39,305,1,4,1,0,0,0,0,1
2,39,306,2,1,0,20,20,6,0,0
44,39,306,2,2,0,20,30,7,1,0
16,39,306,2,3,1,15,30,7,0,0
0,39,306,2,4,0,0,0,0,0,1
33,39,307,3,1,0,25,25,6,1,0
18,39,307,3,2,0,25,30,7,0,0
21,39,307,3,3,0,25,20,8,0,0
0,39,307,3,4,1,0,0,0,0,1
5,39,308,4,1,0,20,25,6,0,0
23,39,308,4,2,1,20,25,8,0,0
12,39,308,4,3,0,25,20,7,0,0
0,39,308,4,4,0,0,0,0,0,1
9,39,309,5,1,0,25,30,6,0,0
51,39,309,5,2,0,25,25,8,1,0
42,39,309,5,3,0,25,25,7,1,0
0,39,309,5,4,1,0,0,0,0,1
14,39,310,6,1,0,20,25,7,0,0
28,39,310,6,2,0,15,20,6,1,0
31,39,310,6,3,1,15,25,6,1,0
0,39,310,6,4,0,0,0,0,0,1
32,39,311,7,1,0,20,25,6,1,0
5,39,311,7,2,0,20,25,6,0,0
26,39,311,7,3,1,20,30,8,0,0
0,39,311,7,4,0,0,0,0,0,1
11,39,312,8,1,0,20,20,7,0,0
10,39,312,8,2,1,15,20,7,0,0
2,39,312,8,3,0,20,20,6,0,0
0,39,312,8,4,0,0,0,0,0,1
10,40,313,1,1,1,15,20,7,0,0
48,40,313,1,2,0,25,20,8,1,0
12,40,313,1,3,0,25,20,7,0,0
0,40,313,1,4,0,0,0,0,0,1
20,40,314,2,1,0,20,20,8,0,0
3,40,314,2,2,0,25,20,6,0,0
24,40,314,2,3,0,25,25,8,0,0
0,40,314,2,4,1,0,0,0,0,1
44,40,315,3,1,0,20,30,7,1,0
20,40,315,3,2,1,20,20,8,0,0
29,40,315,3,3,0,20,20,6,1,0
0,40,315,3,4,0,0,0,0,0,1
28,40,316,4,1,1,15,20,6,1,0
9,40,316,4,2,0,25,30,6,0,0
50,40,316,4,3,0,20,25,8,1,0
0,40,316,4,4,0,0,0,0,0,1
47,40,317,5,1,0,20,20,8,1,0
27,40,317,5,2,0,25,30,8,0,0
